experiment_id,trial_id,frame_id,sim_time_s,elapsed_s,sim_delta_s,tick_wall_s,pacing_sleep_s,pacing_lateness_s,future_decision_slot,ego_x,ego_y,ego_z,ego_yaw_deg,ego_speed_mps,route_index,route_target_index,unwrapped_progress_m,lap_count,wrap_count,cross_track_m,heading_error_deg,return_position_error_m,return_heading_error_deg,throttle,steer,brake,collision_count,stall_s,divergence_s,lap_armed
ue_route_qualification_v1,trial_01,44153,6.174631170928478,0.05000000074505806,0.05000000074505806,0.0007718789856880903,0.046366231283172965,0.0001376087311655283,0,-3.973867654800415,28.104215621948242,0.2838227450847626,0.15919800102710724,2.446837902069092,0,1,0.0,0,0,0.0687776414426572,0.35034792949820215,0.0,0.0,0.75,0.007785509544404492,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44154,6.224631171673536,0.10000000149011612,0.05000000074505806,0.0014269240200519562,0.046884887386113405,6.320257671177387e-05,1,-3.9705991744995117,28.104223251342773,0.1470574587583542,0.15997859835624695,2.9366294049170687,0,1,0.0,0,0,0.06877909381870213,0.35034792949820215,0.0032684892052833787,0.0007805973291397095,0.75,0.007785509544404492,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44155,6.274631172418594,0.15000000223517418,0.05000000074505806,0.0010799570009112358,0.04667103639803827,6.69197179377079e-05,0,-3.9600913524627686,28.103168487548828,-0.01312002632766962,0.1657012701034546,3.275022789103563,0,1,0.0,0,0,0.06986305038855305,0.34967656440654715,0.013816041276309225,0.006503269076347351,0.75,0.007770590320145492,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44156,6.324631173163652,0.20000000298023224,0.05000000074505806,0.0009838449768722057,0.04774782434105873,7.613166235387325e-05,1,-3.944051742553711,28.094823837280273,-0.13783246278762817,0.17069128155708313,1.9537212974681653,0,1,0.0,0,0,0.07825223581957859,0.3498097005346353,0.03126010624346393,0.011493280529975891,0.75,0.007773548900769672,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44157,6.3746311739087105,0.2500000037252903,0.05000000074505806,0.0023062778636813164,0.04711521742865443,0.00015959050506353378,0,-3.920719861984253,28.091304779052734,-0.1954549252986908,0.1576678603887558,0.7354780677893208,0,1,0.0,0,0,0.08183611001132977,0.3881735747852909,0.05469348905950486,0.0015301406383514404,0.75,0.008626079439673131,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44158,6.4246311746537685,0.30000000447034836,0.05000000074505806,0.0025746291503310204,0.046708532609045506,6.691855378448963e-05,1,-3.886850118637085,28.09237289428711,-0.1953839808702469,0.16898123919963837,0.7414939705160201,0,1,0.0,0,0,0.08086210876712693,0.4203711125358011,0.08781971190110008,0.009783238172531128,0.75,0.009341580278573357,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44159,6.474631175398827,0.3500000052154064,0.05000000074505806,0.0018473959062248468,0.04680177662521601,5.8635370805859566e-05,0,-3.8470852375030518,28.093040466308594,-0.17421969771385193,0.17363613843917847,0.9922423376598795,0,1,0.0,0,0,0.08030502931469938,0.4053289694250514,0.1272739778561711,0.014438137412071228,0.75,0.009007310431667808,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44160,6.524631176143885,0.4000000059604645,0.05000000074505806,0.0017274159472435713,0.046737085562199354,9.20912716537714e-05,1,-3.8004753589630127,28.09374237060547,-0.1468709111213684,0.1741730123758316,1.1380148140452233,0,1,0.0,0,0,0.07973263710756189,0.399288450769338,0.1737083108243649,0.014975011348724365,0.75,0.008873076683763066,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44161,6.574631176888943,0.45000000670552254,0.05000000074505806,0.004286601208150387,0.04669238976202905,0.0006946723442524672,0,-3.7463932037353516,28.094411849975586,-0.1222156509757042,0.17363722622394562,1.2332770623697313,0,1,0.0,0,0,0.07921343203722932,0.3975316397693209,0.2276856162172828,0.014439225196838379,0.75,0.008834036439318241,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44162,6.624631177634001,0.5000000074505806,0.05000000074505806,0.004547387128695846,0.04456017562188208,7.469719275832176e-05,1,-3.68460750579834,28.095001220703125,-0.10434441268444061,0.173587828874588,1.3352434169383098,0,1,0.0,0,0,0.07879574022710208,0.39739252591705065,0.28940687447088875,0.014389827847480774,0.75,0.008830945020378903,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44163,6.674631178379059,0.5500000081956387,0.05000000074505806,0.0017334818840026855,0.04250911879353225,7.042614743113518e-05,0,-3.6151113510131836,28.09549331665039,-0.09393048286437988,0.1742846816778183,1.461634425768756,0,1,0.0,0,0,0.07849674696011906,0.39758008462608607,0.35886231916542205,0.01508668065071106,0.75,0.008835112991690802,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44164,6.724631179124117,0.6000000089406967,0.05000000074505806,0.004882266977801919,0.047703334828838706,7.489416748285294e-05,1,-3.537982702255249,28.095901489257812,-0.08969613909721375,0.17546004056930542,1.6052901721222725,0,1,0.0,0,0,0.0783028842211259,0.39793926746395597,0.43596423781968136,0.01626203954219818,0.75,0.008843094832532355,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44165,6.774631179869175,0.6500000096857548,0.05000000074505806,0.0020249169319868088,0.04287079977802932,0.00013375119306147099,0,-3.4533002376556396,28.096256256103516,-0.08961128443479538,0.17676590383052826,1.7555168944240955,0,1,0.0,0,0,0.07818341593614918,0.3986828892948241,0.5206282621001599,0.01756790280342102,0.75,0.008859619762107203,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44166,6.824631180614233,0.7000000104308128,0.05000000074505806,0.001255512936040759,0.04609038098715246,6.115413270890713e-05,1,-3.3611114025115967,28.096599578857422,-0.09168845415115356,0.17798908054828644,1.9065463296404674,0,1,0.0,0,0,0.07809624876659177,0.40001444502176575,0.6128035809551045,0.0187910795211792,0.75,0.008889209889372572,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44167,6.874631181359291,0.7500000111758709,0.05000000074505806,0.00412332103587687,0.04625925188884139,0.00015223794616758823,0,-3.261439561843872,28.096961975097656,-0.09437970072031021,0.1790524572134018,2.056588380982811,0,1,0.0,0,0,0.07801080033049754,0.4019412723493872,0.7124650188088744,0.019854456186294556,0.75,0.008932028274430827,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44168,6.924631182104349,0.800000011920929,0.05000000074505806,0.0014817998744547367,0.04529799404554069,7.624807767570019e-05,1,-3.1543095111846924,28.097362518310547,-0.09667164087295532,0.17996251583099365,2.205908353019859,0,1,0.0,0,0,0.07790792831875114,0.4043934264978714,0.8195867957674272,0.020764514803886414,0.75,0.008986520588841586,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44169,6.974631182849407,0.850000012665987,0.05000000074505806,0.0035479471553117037,0.0476178671233356,0.00012136693112552166,0,-3.0397133827209473,28.097816467285156,-0.09810610115528107,0.18081693351268768,2.355089536500904,0,1,0.0,0,0,0.07777239586255158,0.40727629163278606,0.9341761896048959,0.021618932485580444,0.75,0.009050584258506357,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44170,7.024631183594465,0.9000000134110451,0.05000000074505806,0.0040959150064736605,0.045399283058941364,6.583402864634991e-05,1,-2.9176411628723145,28.098323822021484,-0.09861288219690323,0.18171371519565582,2.504263025131505,0,1,0.0,0,0,0.07760423078545649,0.4104247538237456,1.0562429245003817,0.022515714168548584,0.75,0.009120550084972125,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44171,7.074631184339523,0.9500000141561031,0.05000000074505806,0.002864479087293148,0.04274020902812481,0.00013534887693822384,0,-2.7880899906158447,28.0988826751709,-0.09834246337413788,0.1827143132686615,2.6533787023255444,0,1,0.0,0,0,0.07740534837832187,0.413757272071513,1.1857896563895072,0.02351631224155426,0.75,0.009194606046033622,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44172,7.124631185084581,1.0000000149011612,0.05000000074505806,0.002258308930322528,0.04612065525725484,7.756589911878109e-05,1,-2.6510658264160156,28.099489212036133,-0.09753108769655228,0.18383978307247162,2.8023567331491472,0,1,0.0,0,0,0.07717954676205147,0.41724109154290884,1.3228102721583952,0.02464178204536438,0.75,0.009272024256509085,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44173,7.174631185829639,1.0500000156462193,0.05000000074505806,0.001450824085623026,0.0462627022061497,0.000147129874676466,0,-2.5065805912017822,28.100139617919922,-0.09641055017709732,0.18507540225982666,2.9511522248532023,0,1,0.0,0,0,0.07693060749589917,0.42089694020105217,1.4672927249914167,0.02587740123271942,0.75,0.00935326533780116,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44174,7.2246311865746975,1.1000000163912773,0.05000000074505806,0.0026179219130426645,0.048100237268954515,6.455578841269016e-05,1,-2.354649543762207,28.100828170776367,-0.09516102820634842,0.1863897740840912,3.0997546449556803,0,1,0.0,0,0,0.07666421020588,0.42478457923364676,1.6192216543572977,0.027191773056983948,0.75,0.009439657316303262,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44175,7.2746311873197556,1.1500000171363354,0.05000000074505806,0.002059612888842821,0.04573668027296662,0.00013987068086862564,0,-2.1952881813049316,28.101552963256836,-0.09389678388834,0.1877557635307312,3.2481682115363983,0,1,0.0,0,0,0.07638221917299261,0.4289957779870019,1.7785814665881285,0.028557762503623962,0.75,0.009533239510822264,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44176,7.324631188064814,1.2000000178813934,0.05000000074505806,0.0010441888589411974,0.04716424643993378,5.748472176492214e-05,1,-2.0285098552703857,28.10230827331543,-0.09266524016857147,0.1890966296195984,3.3963389345543495,0,1,0.0,0,0,0.07609031932297622,0.43360059196156464,1.9453587345708567,0.02989862859249115,0.75,0.009635568710256993,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44177,7.374631188809872,1.2500000186264515,0.05000000074505806,0.001899617025628686,0.04760653036646545,7.451768033206463e-05,0,-1.8543049097061157,28.103092193603516,-0.09146983176469803,0.1904335767030716,3.545639280386952,0,1,0.0,0,0,0.07579044482695318,0.43874728787763284,2.119563042818714,0.031235575675964355,0.75,0.009749939730614063,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44178,7.42463118955493,1.3000000193715096,0.05000000074505806,0.0021482519805431366,0.04686938738450408,0.00014314847066998482,1,-1.6726998090744019,28.103906631469727,-0.09029774367809296,0.19177785515785217,3.6929571071176786,0,1,0.0,0,0,0.07548061480997725,0.444471439017324,2.3011678664709394,0.032579854130744934,0.7318635014937412,0.009877143089273867,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44179,7.474631190299988,1.3500000201165676,0.05000000074505806,0.0010173681657761335,0.04736668849363923,0.00019014556892216206,0,-1.484112024307251,28.104772567749023,-0.08911249786615372,0.19298246502876282,3.8275354930416743,0,1,0.0,0,0,0.07513868854075768,0.4507987645443273,2.489755692786149,0.03378446400165558,0.6876048802192533,0.010017750323207274,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44180,7.524631191045046,1.4000000208616257,0.05000000074505806,0.0031463189516216516,0.045618485659360886,0.0001272114459425211,1,-1.2890894412994385,28.10585594177246,-0.08768503367900848,0.19346065819263458,3.9508292398279057,0,1,0.0,0,0,0.0745972049828047,0.4577654205896954,2.6847787145943,0.034262657165527344,0.6471616978816007,0.01017256490199323,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44181,7.574631191790104,1.4500000216066837,0.05000000074505806,0.007316351169720292,0.03332726052030921,0.00015224749222397804,0,-1.0881978273391724,28.107006072998047,-0.08611946552991867,0.19409964978694916,4.063898486970995,0,1,0.0,0,0,0.07400527206550676,0.4648587898277241,2.8856711766480356,0.03490164875984192,0.6101026401533509,0.01033019532950498,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44182,7.624631192535162,1.5000000223517418,0.05000000074505806,0.0036505539901554585,0.03755678771995008,6.719841621816158e-05,1,-0.8819411396980286,28.10810661315918,-0.0844922736287117,0.19481991231441498,4.167522914465595,0,1,0.0,0,0,0.0734778373196159,0.47215448243031455,3.0919289633828573,0.03562191128730774,0.5761089090843983,0.010492321831784768,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44183,7.67463119328022,1.5500000230967999,0.05000000074505806,0.0008250351529568434,0.04570575361140072,0.0001590533647686243,0,-0.6708003878593445,28.109159469604492,-0.08278751373291016,0.19543084502220154,4.262419851971987,0,1,0.0,0,0,0.07301165687945582,0.48055156192906434,3.303070966777311,0.0362328439950943,0.5449376100410309,0.010678923598423653,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44184,7.724631194025278,1.600000023841858,0.05000000074505806,0.0013071841094642878,0.04659995180554688,6.394530646502972e-05,1,-0.45515167713165283,28.110183715820312,-0.08103948831558228,0.1956576704978943,4.35028646479241,1,2,7.247940978987757,0,0,0.07258661229280301,0.31398137329795955,3.518721038906878,0.03645966947078705,0.5181342306754244,0.0069773638510657685,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44185,7.774631194770336,1.650000024586916,0.05000000074505806,0.001402297057211399,0.048053199891000986,9.200326167047024e-05,0,-0.2353360503911972,28.1112003326416,-0.07928338646888733,0.19572071731090546,4.430889574340116,1,2,7.247940978987757,0,0,0.07218077519001048,0.3181170689897323,3.7385381291823188,0.03652271628379822,0.4917328898723795,0.0070692681997718285,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44186,7.824631195515394,1.700000025331974,0.05000000074505806,0.001997909042984247,0.04769767774268985,6.780517287552357e-05,1,-0.011688767932355404,28.11222267150879,-0.07753483206033707,0.19574886560440063,4.504824477223738,1,2,7.247940978987757,0,0,0.07177986263389724,0.3228055798438225,3.962186977464047,0.036550864577293396,0.46750507189952684,0.0071734573298627225,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44187,7.874631196260452,1.750000026077032,0.05000000074505806,0.0009651340078562498,0.04734076396562159,6.670202128589153e-05,0,0.21548515558242798,28.113258361816406,-0.07580173015594482,0.19579383730888367,4.572785205435393,1,2,7.247940978987757,0,0,0.07137539775105665,0.3278626855459912,4.189362569772035,0.03659583628177643,0.4452740299774189,0.007285837456577582,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44188,7.92463119700551,1.8000000268220901,0.05000000074505806,0.0020560859702527523,0.04833537386730313,9.859702549874783e-05,1,0.44590896368026733,28.114316940307617,-0.07407119870185852,0.19597195088863373,4.635236975713101,1,2,7.247940978987757,0,0,0.07095707484452857,0.33320807790897716,4.419788161654485,0.03677394986152649,0.42483235759029236,0.007404623953532826,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44189,7.974631197750568,1.8500000275671482,0.05000000074505806,0.0023404990788549185,0.045903590973466635,7.54399225115776e-05,0,0.67931067943573,28.115402221679688,-0.07249905169010162,0.1960563212633133,4.6945089353648966,1,2,7.247940978987757,0,0,0.07052032352151617,0.3386857831791187,4.653191780941144,0.036858320236206055,0.4060420494542783,0.007526350737313748,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44190,8.024631198495626,1.9000000283122063,0.05000000074505806,0.001421546097844839,0.04700084705837071,0.00010721199214458466,1,0.9154325127601624,28.116479873657227,-0.0714578852057457,0.19555945694446564,4.750022438394901,1,2,7.247940978987757,0,0,0.0700987596339204,0.3445107057114727,4.8893155492745475,0.0363614559173584,0.38820221233341634,0.007655793460254949,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44191,8.074631199240685,1.9500000290572643,0.05000000074505806,0.0014856839552521706,0.0460955451708287,0.00018946686759591103,0,1.154110312461853,28.117557525634766,-0.07082129269838333,0.19458706676959991,4.801431054158499,1,2,7.247940978987757,0,0,0.06968429770907858,0.3513688473315149,5.127995323625134,0.035389065742492676,0.3714795800082145,0.007808196607366998,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44192,8.124631199985743,2.0000000298023224,0.05000000074505806,0.00133603997528553,0.04746836517006159,6.656092591583729e-05,1,1.3951963186264038,28.118648529052734,-0.07043122500181198,0.19338829815387726,4.84902525458479,1,2,7.247940978987757,0,0,0.06926317579502762,0.35913909107898273,5.369083372379057,0.03419029712677002,0.35597929284166047,0.007980868690644061,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44193,8.1746312007308,2.0500000305473804,0.05000000074505806,0.0009078478906303644,0.04746045405045152,7.420987822115421e-05,0,1.63848078250885,28.119909286499023,-0.06992200016975403,0.1922953724861145,4.892990736752523,1,2,7.247940978987757,0,0,0.06867840910349926,0.3675233875865454,5.612370379160198,0.03309737145900726,0.34161718974869776,0.00816718639081212,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44194,8.224631201475859,2.1000000312924385,0.05000000074505806,0.0024627980310469866,0.04853674117475748,6.456091068685055e-05,1,1.8838359117507935,28.121244430541992,-0.06922710686922073,0.1914067417383194,4.9337364093544815,1,2,7.247940978987757,0,0,0.06802500961641303,0.3752816833734127,5.85772831854712,0.03220874071121216,0.328349962140509,0.008339592963853617,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44195,8.274631202220917,2.1500000320374966,0.05000000074505806,0.0008460669778287411,0.04559573926962912,6.161374039947987e-05,0,2.1311614513397217,28.122522354125977,-0.06842949986457825,0.19073906540870667,4.971612500159247,1,2,7.247940978987757,0,0,0.0674343053145999,0.3828538291771808,6.1050565536497094,0.031541064381599426,0.3160505389018838,0.008507862870604017,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44196,8.324631202965975,2.2000000327825546,0.05000000074505806,0.0011661690659821033,0.04799321619793773,6.985082291066647e-05,1,2.380342960357666,28.123727798461914,-0.06759977340698242,0.19027073681354523,5.006839147746403,1,2,7.247940978987757,0,0,0.06692123694471627,0.3910474758955004,6.3542405735713166,0.03107273578643799,0.3046057751932708,0.008689943908788897,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44197,8.374631203711033,2.2500000335276127,0.05000000074505806,0.002488540019840002,0.04531991435214877,0.00013852654956281185,0,2.631251335144043,28.12488555908203,-0.06677587330341339,0.18994925916194916,5.039545240119432,1,2,7.247940978987757,0,0,0.0664606503451153,0.40005021192859713,6.605151331924652,0.03075125813484192,0.29394775355679315,0.00889000470952438,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44198,8.424631204456091,2.3000000342726707,0.05000000074505806,0.0018919711001217365,0.045723155373707414,0.00013796170242130756,1,2.8837547302246094,28.126012802124023,-0.06599324196577072,0.18963681161403656,5.070165769085025,1,2,7.247940978987757,0,0,0.06603501310087738,0.4098339257841534,6.857657026467562,0.03043881058692932,0.2840380887063288,0.009107420572981187,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44199,8.474631205201149,2.350000035017729,0.05000000074505806,0.001504457090049982,0.04709008033387363,0.00012092059478163719,0,3.1377296447753906,28.127119064331055,-0.06530781835317612,0.18925371766090393,5.0988355682283455,1,2,7.247940978987757,0,0,0.06563444534846137,0.42049871204862227,7.111634180623106,0.030055716633796692,0.2747452821540062,0.009344415823302718,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44200,8.524631205946207,2.400000035762787,0.05000000074505806,0.006087077083066106,0.04713216843083501,0.0001239024568349123,1,3.393073797225952,28.128250122070312,-0.0647086352109909,0.18873287737369537,5.1259501688734534,1,2,7.247940978987757,0,0,0.06521290646883908,0.4321366175122962,7.36698065796161,0.029534876346588135,0.2660279633563734,0.009603035944717692,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44201,8.574631206691265,2.450000036507845,0.05000000074505806,0.005060828989371657,0.04130265163257718,0.00037857936695218086,0,3.6499242782592773,28.12942123413086,-0.06472879648208618,0.18836486339569092,5.153816657914571,2,3,11.247943421911263,0,0,0.06475552176791556,0.2849535658053603,7.623833600064441,0.02916686236858368,0.25936541367991045,0.006332301462341339,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44202,8.624631207436323,2.500000037252903,0.05000000074505806,0.0011453840415924788,0.04394409665837884,6.409035995602608e-05,1,3.9082388877868652,28.130619049072266,-0.0653856098651886,0.18851253390312195,5.179977889457071,2,3,11.247943421911263,0,0,0.06427550273379432,0.29001586431943993,7.88215076547392,0.02931453287601471,0.25095484398243434,0.0064447969848764435,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44203,8.674631208181381,2.550000037997961,0.05000000074505806,0.0022965800017118454,0.04807938355952501,6.095343269407749e-05,0,4.167881011962891,28.131834030151367,-0.06643582135438919,0.18903179466724396,5.204565171476907,2,3,11.247943421911263,0,0,0.06378200645732979,0.2947022669696525,8.141795510157065,0.02983379364013672,0.24305961049318225,0.006548939265992279,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44204,8.72463120892644,2.600000038743019,0.05000000074505806,0.000904562883079052,0.047137350775301456,6.891041994094849e-05,1,4.428730487823486,28.133060455322266,-0.0676567479968071,0.1896783709526062,5.2276617864979364,2,3,11.247943421911263,0,0,0.06328042105969704,0.29921172555843023,8.402647652427122,0.030480369925498962,0.23563833130134357,0.006649149456854005,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44205,8.774631209671497,2.650000039488077,0.05000000074505806,0.0012057709973305464,0.04802856082096696,6.609433330595493e-05,0,4.690691947937012,28.13429069519043,-0.06889583170413971,0.19033250212669373,5.24939039867698,2,3,11.247943421911263,0,0,0.06277811090387804,0.30382910173292393,8.664611798541229,0.031134501099586487,0.22866317303328998,0.006751757816287198,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44206,8.824631210416555,2.7000000402331352,0.05000000074505806,0.00103575992397964,0.047435074811801314,6.267218850553036e-05,1,4.953691005706787,28.135520935058594,-0.07007026672363281,0.19056294858455658,5.26981229732182,2,3,11.247943421911263,0,0,0.06227868397078697,0.30873015596686715,8.927613547831587,0.03136494755744934,0.2220955788372371,0.006860670132597048,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44207,8.874631211161613,2.7500000409781933,0.05000000074505806,0.0010255291126668453,0.0468760528601706,7.430021651089191e-05,0,5.217662334442139,28.13669204711914,-0.07118657976388931,0.18629324436187744,5.289564671411189,2,3,11.247943421911263,0,0,0.06184108631333225,0.31438763802132935,9.19158736352634,0.027095243334770203,0.21591243442324073,0.006986391956029542,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44208,8.924631211906672,2.8000000417232513,0.05000000074505806,0.0013032450806349516,0.04827997391112149,0.00015259510837495327,1,5.482542037963867,28.1378231048584,-0.07241157442331314,0.1811939924955368,5.308589403687576,2,3,11.247943421911263,0,0,0.061446066967423524,0.32523948052146695,9.456469412011748,0.021995991468429565,0.20987820377142857,0.007227544011588155,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,44209,8.97463121265173,2.8500000424683094,0.05000000074505806,0.0010426549706608057,0.048018252942711115,0.00011787121184170246,0,5.748312473297119,28.138891220092773,-0.0737556517124176,0.17578822374343872,5.326762698325674,2,3,11.247943421911263,0,0,0.06111646500290389,0.3375581958851642,9.722241965734101,0.016590222716331482,0.20404759693487548,0.007501293241892538,0.0,0,0.0,0.0,0
