time,mono_sec,mono_nsec,ue_id,lcid,pdu_bytes
20:25:36.585326,892581,648871217,1,4,94
20:25:36.596684,892581,660229539,1,4,464
20:25:36.597711,892581,661255938,1,4,959
20:25:36.597712,892581,661256986,1,4,1208
20:25:36.597897,892581,661441848,1,4,304
20:25:36.597897,892581,661442665,1,4,1507
20:25:36.597898,892581,661443723,1,4,356
20:25:36.602823,892581,666368766,1,4,464
20:25:36.603596,892581,667141426,1,4,697
20:25:36.603597,892581,667142436,1,4,1473
20:25:36.604054,892581,667599147,1,4,39
20:25:36.604055,892581,667600031,1,4,1507
20:25:36.604055,892581,667600729,1,4,332
20:25:36.608739,892581,672284088,1,4,464
20:25:36.609323,892581,672867887,1,4,721
20:25:36.609323,892581,672868813,1,4,1317
20:25:36.609927,892581,673472178,1,4,195
20:25:36.609927,892581,673472694,1,4,1507
20:25:36.609928,892581,673473657,1,4,465
20:25:36.614715,892581,678260676,1,4,464
20:25:36.615353,892581,678898144,1,4,588
20:25:36.615354,892581,678899083,1,4,1507
20:25:36.615355,892581,678899920,1,4,73
20:25:36.615929,892581,679474717,1,4,1439
20:25:36.615930,892581,679475404,1,4,731
20:25:36.620585,892581,684129920,1,4,464
20:25:36.621294,892581,684839127,1,4,322
20:25:36.621294,892581,684839772,1,4,1507
20:25:36.621295,892581,684840515,1,4,335
20:25:36.621715,892581,685260237,1,4,1177
20:25:36.621716,892581,685260897,1,4,993
20:25:36.626531,892581,690075930,1,4,464
20:25:36.627200,892581,690745315,1,4,60
20:25:36.627201,892581,690746373,1,4,1507
20:25:36.627202,892581,690747102,1,4,600
20:25:36.627741,892581,691286264,1,4,912
20:25:36.627741,892581,691286826,1,4,969
20:25:36.632355,892581,695900531,1,4,464
20:25:36.633246,892581,696791373,1,4,84
20:25:36.633247,892581,696792631,1,4,1507
20:25:36.633249,892581,696793983,1,4,573
20:25:36.633464,892581,697008970,1,4,939
20:25:36.633464,892581,697009702,1,4,1231
20:25:36.638148,892581,701693402,1,4,281
20:25:36.638149,892581,701693960,1,4,181
20:25:36.638813,892581,702358728,1,4,1331
20:25:36.638815,892581,702360070,1,4,839
20:25:36.639380,892581,702925810,1,4,673
20:25:36.639381,892581,702926513,1,4,1497
20:25:36.643905,892581,707450702,1,4,15
20:25:36.643906,892581,707451354,1,4,446
20:25:36.644795,892581,708340434,1,4,1066
20:25:36.644796,892581,708341626,1,4,1101
20:25:36.645100,892581,708645290,1,4,411
20:25:36.645101,892581,708645862,1,4,1507
20:25:36.645101,892581,708646440,1,4,250
20:25:36.649832,892581,713376903,1,4,464
20:25:36.650721,892581,714266695,1,4,803
20:25:36.650723,892581,714268636,1,4,1367
20:25:36.650961,892581,714506419,1,4,145
20:25:36.650962,892581,714506940,1,4,1507
20:25:36.650962,892581,714507336,1,4,227
