time,rnti,frame,slot,lcid,data_size
20:05:16.069406,28730,850,8,4,752
20:05:16.080879,28730,851,7,4,3712
20:05:16.081643,28730,851,8,4,7672
20:05:16.081644,28730,851,8,4,9664
20:05:16.082299,28730,851,9,4,2432
20:05:16.082300,28730,851,9,4,12056
20:05:16.082301,28730,851,9,4,2848
20:05:16.122930,28730,851,17,4,3712
20:05:16.123245,28730,851,18,4,5576
20:05:16.123245,28730,851,18,4,11784
20:05:16.123581,28730,851,19,4,312
20:05:16.123582,28730,851,19,4,12056
20:05:16.123582,28730,851,19,4,2656
20:05:16.127759,28730,852,7,4,3712
20:05:16.128567,28730,852,8,4,5768
20:05:16.128567,28730,852,8,4,11568
20:05:16.129175,28730,852,9,4,528
20:05:16.129176,28730,852,9,4,12056
20:05:16.129176,28730,852,9,4,4752
20:05:16.133577,28730,852,17,4,3712
20:05:16.134251,28730,852,18,4,3672
20:05:16.134251,28730,852,18,4,12056
20:05:16.134252,28730,852,18,4,1616
20:05:16.134822,28730,852,19,4,10480
20:05:16.134822,28730,852,19,4,6880
20:05:16.139395,28730,853,7,4,3712
20:05:16.140036,28730,853,8,4,1544
20:05:16.140036,28730,853,8,4,12056
20:05:16.140037,28730,853,8,4,3712
20:05:16.140724,28730,853,9,4,8384
20:05:16.140724,28730,853,9,4,8976
20:05:16.145119,28730,853,17,4,3120
20:05:16.145120,28730,853,17,4,576
20:05:16.145772,28730,853,18,4,11520
20:05:16.145772,28730,853,18,4,5840
20:05:16.146416,28730,853,19,4,6256
20:05:16.146416,28730,853,19,4,8792
20:05:16.151085,28730,854,7,4,3304
20:05:16.151085,28730,854,7,4,392
20:05:16.151687,28730,854,8,4,11704
20:05:16.151687,28730,854,8,4,5632
20:05:16.152212,28730,854,9,4,6464
20:05:16.152212,28730,854,9,4,10896
20:05:16.156967,28730,854,17,4,1200
20:05:16.156968,28730,854,17,4,2488
20:05:16.157446,28730,854,18,4,9608
20:05:16.157446,28730,854,18,4,7752
20:05:16.157990,28730,854,19,4,4344
20:05:16.157990,28730,854,19,4,12056
20:05:16.157991,28730,854,19,4,944
20:05:16.162432,28730,855,7,4,3712
20:05:16.163319,28730,855,8,4,7480
20:05:16.163319,28730,855,8,4,9856
20:05:16.163693,28730,855,9,4,2240
20:05:16.163693,28730,855,9,4,12056
20:05:16.163694,28730,855,9,4,3040
20:05:16.168322,28730,855,17,4,3712
20:05:16.169081,28730,855,18,4,5384
20:05:16.169082,28730,855,18,4,11976
20:05:16.169494,28730,855,19,4,120
20:05:16.169494,28730,855,19,4,12056
20:05:16.169495,28730,855,19,4,2848
20:05:16.174135,28730,856,7,4,3712
20:05:16.174634,28730,856,8,4,5576
20:05:16.174634,28730,856,8,4,9960
20:05:16.175162,28730,856,9,4,2136
20:05:16.175162,28730,856,9,4,12056
20:05:16.175163,28730,856,9,4,1352
20:05:16.179679,28730,856,17,4,3712
20:05:16.181400,28730,856,18,4,7072
20:05:16.181400,28730,856,18,4,10288
20:05:16.181765,28730,856,19,4,1808
20:05:16.181765,28730,856,19,4,12056
20:05:16.181765,28730,856,19,4,3472
20:05:16.186102,28730,857,7,4,3712
20:05:16.186401,28730,857,8,4,4952
20:05:16.186402,28730,857,8,4,11352
20:05:16.186641,28730,857,9,4,744
20:05:16.186641,28730,857,9,4,12056
20:05:16.186641,28730,857,9,4,4536
20:05:16.191631,28730,857,17,4,2184
20:05:16.191632,28730,857,17,4,1512
20:05:16.192385,28730,857,18,4,10584
20:05:16.192385,28730,857,18,4,6776
20:05:16.193311,28730,857,19,4,5320
20:05:16.193311,28730,857,19,4,9728
20:05:16.198086,28730,858,7,4,2368
20:05:16.198086,28730,858,7,4,1328
20:05:16.199004,28730,858,8,4,10768
20:05:16.199004,28730,858,8,4,6568
20:05:16.199597,28730,858,9,4,5528
20:05:16.199597,28730,858,9,4,11832
20:05:16.204444,28730,858,17,4,264
20:05:16.204444,28730,858,17,4,3424
20:05:16.205181,28730,858,18,4,8672
20:05:16.205181,28730,858,18,4,8688
20:05:16.206273,28730,858,19,4,3408
20:05:16.206274,28730,858,19,4,12056
20:05:16.206274,28730,858,19,4,1880
20:05:16.211724,28730,859,7,4,3712
20:05:16.212393,28730,859,8,4,6544
20:05:16.212394,28730,859,8,4,10792
20:05:16.212826,28730,859,9,4,1304
20:05:16.212826,28730,859,9,4,12056
20:05:16.212826,28730,859,9,4,3976
20:05:16.217432,28730,859,17,4,3712
20:05:16.218251,28730,859,18,4,4448
20:05:16.218252,28730,859,18,4,12056
20:05:16.218252,28730,859,18,4,840
20:05:16.218782,28730,859,19,4,11256
20:05:16.218783,28730,859,19,4,3792
20:05:16.223420,28730,860,7,4,3712
20:05:16.224214,28730,860,8,4,4632
20:05:16.224214,28730,860,8,4,12056
20:05:16.224214,28730,860,8,4,632
20:05:16.224953,28730,860,9,4,11464
20:05:16.224954,28730,860,9,4,5896
20:05:16.229585,28730,860,17,4,3712
20:05:16.230477,28730,860,18,4,2528
20:05:16.230477,28730,860,18,4,12056
20:05:16.230477,28730,860,18,4,2752
20:05:16.231258,28730,860,19,4,9344
20:05:16.231259,28730,860,19,4,8016
20:05:16.236264,28730,861,7,4,3712
20:05:16.237128,28730,861,8,4,408
20:05:16.237128,28730,861,8,4,12056
20:05:16.237128,28730,861,8,4,4848
20:05:16.238382,28730,861,9,4,7248
20:05:16.238382,28730,861,9,4,10112
20:05:16.243489,28730,861,17,4,1984
20:05:16.243489,28730,861,17,4,1712
20:05:16.244211,28730,861,18,4,10384
20:05:16.244211,28730,861,18,4,6976
20:05:16.245016,28730,861,19,4,5120
20:05:16.245016,28730,861,19,4,9928
20:05:16.249931,28730,862,7,4,2168
