episode_id,step_index,timestamp_s,action_id,mode,profile_id,target_fps,channel_rung_true,channel_rung_observed,true_capacity_mbps,estimated_capacity_mbps,offered_mbps,captured,actual_delivery,actual_latency_ms,c1_estimate_miss,pending_count,scheduler_credit,true_expected_g_m,true_risk_p95_m,true_expected_reward,true_safe,payload_provenance,rate_provenance,truth_object_count,observed_object_count,controller,controller_training,controller_feedback_source,controller_feedback_reward,selection_changed_from_greedy,shield_feasible,shield_over_budget,shield_ood,degraded_tier_used,shield_bound_m,shield_expected_g_m,shield_risk_sigma_m,shield_expected_task_utility,shield_prb_cost,shield_expected_reward,matched_true_expected_reward,selected_true_safe,matched_true_risk_p95_m,selected_matched_true_safe,matched_true_unobserved_sentinel,selected_raw_safe,selected_admitted_split,raw_safe_action_count,candidate_action_count,raw_safe_action_ids,candidate_action_ids,false_admit_selected,false_admit_selected_matched,true_feasible_frame,matched_true_feasible_frame,false_reject_frame,false_reject_frame_matched,clairvoyant_best_action_id,clairvoyant_best_mode,shield_skip_clairvoyant_split,clairvoyant_best_reward,selected_in_true_candidate_set,oracle_reward_gap_safe_only,oracle_action_set_mismatch,unobserved_gt_object_count,bandit_score,bandit_mean,bandit_bonus,bandit_action_updates,scenario,scenario_family,replay_split
pcarv5_fast_tr01,0,0.0,SPLIT::ae32__uint4__roi0.0::10fps,SPLIT,ae32__uint4__roi0.0,10,mild,mild,35.81470563279981,28.105642223804544,7.3728,False,,,False,0,0.5,2.6514544546042815,3.2013224951590296,0.7073219354036402,False,none,none,1,0,linucb,True,matched_true_expected_reward,-0.20585957275739397,True,True,False,False,False,0.0,0.0,0.0,0.0,0.27361715726403235,-0.27361715726403235,-0.20585957275739397,False,0.0,True,False,True,True,35,10,SKIP|SPLIT::ae128__uint4__roi0.0::10fps|SPLIT::ae128__uint4__roi0.0::15fps|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae128__uint4__roi0.5::10fps|SPLIT::ae128__uint4__roi0.5::15fps|SPLIT::ae128__uint4__roi0.5::20fps|SPLIT::ae128__uint4__roi0.5::2fps|SPLIT::ae128__uint4__roi0.5::5fps|SPLIT::ae32__uint4__roi0.0::10fps|SPLIT::ae32__uint4__roi0.0::15fps|SPLIT::ae32__uint4__roi0.0::20fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.3::10fps|SPLIT::ae32__uint4__roi0.3::15fps|SPLIT::ae32__uint4__roi0.3::20fps|SPLIT::ae32__uint4__roi0.3::2fps|SPLIT::ae32__uint4__roi0.3::5fps|SPLIT::ae32__uint4__roi0.5::10fps|SPLIT::ae32__uint4__roi0.5::15fps|SPLIT::ae32__uint4__roi0.5::20fps|SPLIT::ae32__uint4__roi0.5::2fps|SPLIT::ae32__uint4__roi0.5::5fps|SPLIT::ae64__uint4__roi0.3::10fps|SPLIT::ae64__uint4__roi0.3::15fps|SPLIT::ae64__uint4__roi0.3::20fps|SPLIT::ae64__uint4__roi0.3::2fps|SPLIT::ae64__uint4__roi0.3::5fps|SPLIT::ae64__uint4__roi0.5::10fps|SPLIT::ae64__uint4__roi0.5::15fps|SPLIT::ae64__uint4__roi0.5::20fps|SPLIT::ae64__uint4__roi0.5::2fps|SPLIT::ae64__uint4__roi0.5::5fps,SKIP|SPLIT::ae128__uint4__roi0.0::10fps|SPLIT::ae128__uint4__roi0.0::15fps|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.0::10fps|SPLIT::ae32__uint4__roi0.0::15fps|SPLIT::ae32__uint4__roi0.0::20fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps,True,False,False,True,False,False,SPLIT::ae32__uint4__roi0.5::20fps,SPLIT,False,0.6295104060312802,False,,True,1,0.9226233006045905,0.0,0.9226233006037168,0,policy_corpus_advisor_rich_v5__train__fast__01,exact_fast_convoy,train
pcarv5_fast_tr01,1,0.05,SPLIT::ae128__uint4__roi0.0::20fps,SPLIT,ae128__uint4__roi0.0,20,mild,mild,35.81470563279981,35.19169753958981,21.168128,True,True,121.62813250568396,False,1,0.0,2.246248097782314,2.777539270912656,0.343191834140923,False,payload_projection,fps_projection,1,0,linucb,True,matched_true_expected_reward,-0.59104570667234,True,True,False,False,False,0.0,0.0,0.0,0.0,0.62740304699932,-0.62740304699932,-0.59104570667234,False,0.0,True,False,True,True,36,11,SKIP|SPLIT::ae128__uint4__roi0.0::10fps|SPLIT::ae128__uint4__roi0.0::15fps|SPLIT::ae128__uint4__roi0.0::20fps|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae128__uint4__roi0.5::10fps|SPLIT::ae128__uint4__roi0.5::15fps|SPLIT::ae128__uint4__roi0.5::20fps|SPLIT::ae128__uint4__roi0.5::2fps|SPLIT::ae128__uint4__roi0.5::5fps|SPLIT::ae32__uint4__roi0.0::10fps|SPLIT::ae32__uint4__roi0.0::15fps|SPLIT::ae32__uint4__roi0.0::20fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.3::10fps|SPLIT::ae32__uint4__roi0.3::15fps|SPLIT::ae32__uint4__roi0.3::20fps|SPLIT::ae32__uint4__roi0.3::2fps|SPLIT::ae32__uint4__roi0.3::5fps|SPLIT::ae32__uint4__roi0.5::10fps|SPLIT::ae32__uint4__roi0.5::15fps|SPLIT::ae32__uint4__roi0.5::20fps|SPLIT::ae32__uint4__roi0.5::2fps|SPLIT::ae32__uint4__roi0.5::5fps|SPLIT::ae64__uint4__roi0.3::10fps|SPLIT::ae64__uint4__roi0.3::15fps|SPLIT::ae64__uint4__roi0.3::20fps|SPLIT::ae64__uint4__roi0.3::2fps|SPLIT::ae64__uint4__roi0.3::5fps|SPLIT::ae64__uint4__roi0.5::10fps|SPLIT::ae64__uint4__roi0.5::15fps|SPLIT::ae64__uint4__roi0.5::20fps|SPLIT::ae64__uint4__roi0.5::2fps|SPLIT::ae64__uint4__roi0.5::5fps,SKIP|SPLIT::ae128__uint4__roi0.0::10fps|SPLIT::ae128__uint4__roi0.0::15fps|SPLIT::ae128__uint4__roi0.0::20fps|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.0::10fps|SPLIT::ae32__uint4__roi0.0::15fps|SPLIT::ae32__uint4__roi0.0::20fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps,True,False,False,True,False,False,SPLIT::ae32__uint4__roi0.5::20fps,SPLIT,False,0.6295099525896403,False,,True,1,1.3111282967794373,0.0,1.3111282967785685,0,policy_corpus_advisor_rich_v5__train__fast__01,exact_fast_convoy,train
pcarv5_fast_tr01,2,0.1,SPLIT::ae32__uint4__roi0.0::2fps,SPLIT,ae32__uint4__roi0.0,2,mild,mild,35.81470563279981,35.50238080383176,1.47456,False,,,False,1,0.1,7.838080144646549,8.42732222353098,0.7423439513584986,False,none,none,1,0,linucb,True,matched_true_expected_reward,-0.0411719145514788,False,True,False,False,False,0.0,0.0,0.0,0.0,0.04332208575447062,-0.04332208575447062,-0.0411719145514788,False,0.0,True,False,True,True,36,11,SKIP|SPLIT::ae128__uint4__roi0.0::10fps|SPLIT::ae128__uint4__roi0.0::15fps|SPLIT::ae128__uint4__roi0.0::20fps|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae128__uint4__roi0.5::10fps|SPLIT::ae128__uint4__roi0.5::15fps|SPLIT::ae128__uint4__roi0.5::20fps|SPLIT::ae128__uint4__roi0.5::2fps|SPLIT::ae128__uint4__roi0.5::5fps|SPLIT::ae32__uint4__roi0.0::10fps|SPLIT::ae32__uint4__roi0.0::15fps|SPLIT::ae32__uint4__roi0.0::20fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.3::10fps|SPLIT::ae32__uint4__roi0.3::15fps|SPLIT::ae32__uint4__roi0.3::20fps|SPLIT::ae32__uint4__roi0.3::2fps|SPLIT::ae32__uint4__roi0.3::5fps|SPLIT::ae32__uint4__roi0.5::10fps|SPLIT::ae32__uint4__roi0.5::15fps|SPLIT::ae32__uint4__roi0.5::20fps|SPLIT::ae32__uint4__roi0.5::2fps|SPLIT::ae32__uint4__roi0.5::5fps|SPLIT::ae64__uint4__roi0.3::10fps|SPLIT::ae64__uint4__roi0.3::15fps|SPLIT::ae64__uint4__roi0.3::20fps|SPLIT::ae64__uint4__roi0.3::2fps|SPLIT::ae64__uint4__roi0.3::5fps|SPLIT::ae64__uint4__roi0.5::10fps|SPLIT::ae64__uint4__roi0.5::15fps|SPLIT::ae64__uint4__roi0.5::20fps|SPLIT::ae64__uint4__roi0.5::2fps|SPLIT::ae64__uint4__roi0.5::5fps,SKIP|SPLIT::ae128__uint4__roi0.0::10fps|SPLIT::ae128__uint4__roi0.0::15fps|SPLIT::ae128__uint4__roi0.0::20fps|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.0::10fps|SPLIT::ae32__uint4__roi0.0::15fps|SPLIT::ae32__uint4__roi0.0::20fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps,True,False,False,True,False,False,SPLIT::ae32__uint4__roi0.5::20fps,SPLIT,False,0.6295094991459508,False,,True,1,1.2628004191118054,0.0,1.2628004191110396,0,policy_corpus_advisor_rich_v5__train__fast__01,exact_fast_convoy,train
pcarv5_fast_tr01,3,0.15000000000000002,SKIP,SKIP,,0,mild,mild,35.81470563279981,35.63557773852283,0.0,False,,,False,1,0.0,1000000.0,1000000.0,-25000.1,False,none,none,1,0,linucb,True,matched_true_expected_reward,-0.1,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,False,0.0,True,False,True,False,36,11,SKIP|SPLIT::ae128__uint4__roi0.0::10fps|SPLIT::ae128__uint4__roi0.0::15fps|SPLIT::ae128__uint4__roi0.0::20fps|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae128__uint4__roi0.5::10fps|SPLIT::ae128__uint4__roi0.5::15fps|SPLIT::ae128__uint4__roi0.5::20fps|SPLIT::ae128__uint4__roi0.5::2fps|SPLIT::ae128__uint4__roi0.5::5fps|SPLIT::ae32__uint4__roi0.0::10fps|SPLIT::ae32__uint4__roi0.0::15fps|SPLIT::ae32__uint4__roi0.0::20fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.3::10fps|SPLIT::ae32__uint4__roi0.3::15fps|SPLIT::ae32__uint4__roi0.3::20fps|SPLIT::ae32__uint4__roi0.3::2fps|SPLIT::ae32__uint4__roi0.3::5fps|SPLIT::ae32__uint4__roi0.5::10fps|SPLIT::ae32__uint4__roi0.5::15fps|SPLIT::ae32__uint4__roi0.5::20fps|SPLIT::ae32__uint4__roi0.5::2fps|SPLIT::ae32__uint4__roi0.5::5fps|SPLIT::ae64__uint4__roi0.3::10fps|SPLIT::ae64__uint4__roi0.3::15fps|SPLIT::ae64__uint4__roi0.3::20fps|SPLIT::ae64__uint4__roi0.3::2fps|SPLIT::ae64__uint4__roi0.3::5fps|SPLIT::ae64__uint4__roi0.5::10fps|SPLIT::ae64__uint4__roi0.5::15fps|SPLIT::ae64__uint4__roi0.5::20fps|SPLIT::ae64__uint4__roi0.5::2fps|SPLIT::ae64__uint4__roi0.5::5fps,SKIP|SPLIT::ae128__uint4__roi0.0::10fps|SPLIT::ae128__uint4__roi0.0::15fps|SPLIT::ae128__uint4__roi0.0::20fps|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.0::10fps|SPLIT::ae32__uint4__roi0.0::15fps|SPLIT::ae32__uint4__roi0.0::20fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps,True,False,False,True,False,False,SPLIT::ae32__uint4__roi0.5::20fps,SPLIT,True,0.6295068105745429,False,,True,1,1.2653055941584608,0.0,1.2653055941577052,0,policy_corpus_advisor_rich_v5__train__fast__01,exact_fast_convoy,train
pcarv5_fast_tr01,4,0.2,SPLIT::ae128__uint4__roi0.0::15fps,SPLIT,ae128__uint4__roi0.0,15,mild,mild,35.81470563279981,36.721958661491676,15.876095999999999,False,,,False,0,0.75,2.8474245458506817,3.4017322002954042,0.37592384960729885,False,none,none,1,0,linucb,True,matched_true_expected_reward,-0.543284280004255,True,True,False,False,False,0.0,0.0,0.0,0.0,0.4509436397908678,-0.5509436397908678,-0.543284280004255,False,0.0,True,False,True,True,36,11,SKIP|SPLIT::ae128__uint4__roi0.0::10fps|SPLIT::ae128__uint4__roi0.0::15fps|SPLIT::ae128__uint4__roi0.0::20fps|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae128__uint4__roi0.5::10fps|SPLIT::ae128__uint4__roi0.5::15fps|SPLIT::ae128__uint4__roi0.5::20fps|SPLIT::ae128__uint4__roi0.5::2fps|SPLIT::ae128__uint4__roi0.5::5fps|SPLIT::ae32__uint4__roi0.0::10fps|SPLIT::ae32__uint4__roi0.0::15fps|SPLIT::ae32__uint4__roi0.0::20fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.3::10fps|SPLIT::ae32__uint4__roi0.3::15fps|SPLIT::ae32__uint4__roi0.3::20fps|SPLIT::ae32__uint4__roi0.3::2fps|SPLIT::ae32__uint4__roi0.3::5fps|SPLIT::ae32__uint4__roi0.5::10fps|SPLIT::ae32__uint4__roi0.5::15fps|SPLIT::ae32__uint4__roi0.5::20fps|SPLIT::ae32__uint4__roi0.5::2fps|SPLIT::ae32__uint4__roi0.5::5fps|SPLIT::ae64__uint4__roi0.3::10fps|SPLIT::ae64__uint4__roi0.3::15fps|SPLIT::ae64__uint4__roi0.3::20fps|SPLIT::ae64__uint4__roi0.3::2fps|SPLIT::ae64__uint4__roi0.3::5fps|SPLIT::ae64__uint4__roi0.5::10fps|SPLIT::ae64__uint4__roi0.5::15fps|SPLIT::ae64__uint4__roi0.5::20fps|SPLIT::ae64__uint4__roi0.5::2fps|SPLIT::ae64__uint4__roi0.5::5fps,SKIP|SPLIT::ae128__uint4__roi0.0::10fps|SPLIT::ae128__uint4__roi0.0::15fps|SPLIT::ae128__uint4__roi0.0::20fps|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.0::10fps|SPLIT::ae32__uint4__roi0.0::15fps|SPLIT::ae32__uint4__roi0.0::20fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps,True,False,False,True,False,False,SPLIT::ae32__uint4__roi0.5::20fps,SPLIT,False,0.5295041219310302,False,,True,1,1.2716606048065853,0.0,1.2716606048058685,0,policy_corpus_advisor_rich_v5__train__fast__01,exact_fast_convoy,train
pcarv5_fast_tr01,5,0.25,SPLIT::ae32__uint4__roi0.3::20fps,SPLIT,ae32__uint4__roi0.3,20,mild,mild,35.81470563279981,35.471500148491245,10.502144,True,True,121.6226833943128,False,1,0.0,2.0076129386173287,2.525833924198306,0.5910215250863514,False,payload_projection,fps_projection,1,1,linucb,True,matched_true_expected_reward,0.5910215250863514,True,False,True,False,True,3.2268925298091844,2.402935823307305,0.0,0.9344473733017614,0.3088181378440914,0.5655558398749874,0.5910215250863514,False,2.525833924198306,False,False,False,False,0,3,,SPLIT::ae32__uint4__roi0.3::20fps|SPLIT::ae32__uint4__roi0.5::20fps|SPLIT::ae64__uint4__roi0.5::20fps,False,False,False,False,False,False,SPLIT::ae32__uint4__roi0.5::20fps,SPLIT,False,0.629498932659407,True,0.03847740757305562,False,0,1.698314089356923,0.0,1.698314089356117,0,policy_corpus_advisor_rich_v5__train__fast__01,exact_fast_convoy,train
pcarv5_fast_tr01,6,0.30000000000000004,SPLIT::ae64__uint4__roi0.5::20fps,SPLIT,ae64__uint4__roi0.5,20,mid,mild,17.292218971275084,38.47501600275758,10.043392,True,True,107.83463617916473,False,2,0.0,2.154403676971926,2.612569833575544,0.29823426477548226,False,payload_projection,fps_projection,1,1,linucb,True,matched_true_expected_reward,0.29823426477548226,True,False,True,False,True,3.2292599695377637,2.4057943946988485,4.440892098500626e-16,0.9328984754010038,0.2722738871343993,0.6004797283991332,0.29823426477548226,False,2.612569833575544,False,False,False,False,0,3,,SPLIT::ae32__uint4__roi0.3::20fps|SPLIT::ae32__uint4__roi0.5::20fps|SPLIT::ae64__uint4__roi0.5::20fps,False,False,False,False,False,False,SPLIT::ae32__uint4__roi0.5::20fps,SPLIT,False,0.38394943075011456,True,0.0857151659746323,False,0,1.6324156207697267,0.0,1.6324156207691949,0,policy_corpus_advisor_rich_v5__train__fast__01,exact_fast_convoy,train
pcarv5_fast_tr01,7,0.35000000000000003,SPLIT::ae32__uint4__roi0.5::20fps,SPLIT,ae32__uint4__roi0.5,20,mid,mild,17.292218971275084,38.84151854149046,8.093696,True,True,145.72636227301496,False,3,0.0,2.1483036513523985,2.604344814869509,0.3839481798258693,False,payload_projection,fps_projection,1,1,linucb,True,matched_true_expected_reward,0.3839481798258693,False,False,True,False,True,3.271213959934207,2.4359490599337765,4.440892098500626e-16,0.9057099874855429,0.21734771286329138,0.6274635481239071,0.3839481798258693,False,2.604344814869509,False,False,False,False,0,3,,SPLIT::ae32__uint4__roi0.3::20fps|SPLIT::ae32__uint4__roi0.5::20fps|SPLIT::ae64__uint4__roi0.5::20fps,False,False,False,False,False,False,SPLIT::ae32__uint4__roi0.5::20fps,SPLIT,False,0.3839481798258693,True,0.0,False,0,1.6429996942839726,0.0,1.6429996942834415,0,policy_corpus_advisor_rich_v5__train__fast__01,exact_fast_convoy,train
pcarv5_fast_tr01,8,0.4,SKIP,SKIP,,0,strong,mid,11.556677391753905,16.560193351611566,0.0,False,,,False,2,0.0,2.897987901934819,2.897987901934819,0.7619976757533908,False,none,none,1,1,linucb,True,matched_true_expected_reward,0.7619976757533908,False,False,True,False,False,3.8653950905986703,3.708124466319118,0.0,0.9344473733017613,0.0,0.7417442616437834,0.7619976757533908,False,2.897987901934819,False,False,False,False,0,1,,SKIP,False,False,False,False,False,False,SKIP,SKIP,False,0.7619976757533908,True,0.0,False,0,0.8632911778838196,-0.06251554610203378,0.9258067239850978,1,policy_corpus_advisor_rich_v5__train__fast__01,exact_fast_convoy,train
pcarv5_fast_tr01,9,0.45,SKIP,SKIP,,0,strong,mid,11.556677391753905,16.79106659861135,0.0,False,,,False,1,0.0,2.9178550839931807,2.9178550839931807,0.8599520983011743,False,none,none,1,1,linucb,True,matched_true_expected_reward,0.8599520983011743,False,False,True,False,False,3.9209058642281205,3.764084436453896,0.0,0.9328984754010038,0.0,0.8387963644896563,0.8599520983011743,False,2.9178550839931807,False,False,False,False,0,1,,SKIP,False,False,False,False,False,False,SKIP,SKIP,False,0.8599520983011743,True,0.0,False,0,1.3964576926090115,0.337201038747697,1.059256653860559,2,policy_corpus_advisor_rich_v5__train__fast__01,exact_fast_convoy,train
