episode_id,step_index,timestamp_s,action_id,mode,profile_id,target_fps,channel_rung_true,channel_rung_observed,true_capacity_mbps,estimated_capacity_mbps,offered_mbps,captured,actual_delivery,actual_latency_ms,c1_estimate_miss,pending_count,scheduler_credit,true_expected_g_m,true_risk_p95_m,true_expected_reward,true_safe,payload_provenance,rate_provenance,truth_object_count,observed_object_count,controller,shield_feasible,shield_over_budget,shield_ood,degraded_tier_used,shield_bound_m,shield_expected_g_m,shield_expected_task_utility,shield_prb_cost,shield_expected_reward,selected_true_safe,matched_true_risk_p95_m,selected_matched_true_safe,false_admit_selected,false_admit_selected_matched,false_reject_frame,clairvoyant_best_action_id,clairvoyant_best_reward,selected_in_true_candidate_set,oracle_reward_gap_safe_only,oracle_action_set_mismatch,unobserved_gt_object_count,scenario
empty_clear,11,0.55,SKIP,SKIP,,0,clear,clear,37.0,35.74214545029063,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,12,0.6000000000000001,SKIP,SKIP,,0,clear,clear,37.0,34.83808023890961,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,13,0.65,SKIP,SKIP,,0,clear,clear,37.0,36.29411951560376,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,14,0.7000000000000001,SKIP,SKIP,,0,clear,clear,37.0,38.655707863014236,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,15,0.75,SKIP,SKIP,,0,clear,clear,37.0,37.74388120544365,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,16,0.8,SKIP,SKIP,,0,clear,clear,37.0,39.32606515189485,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,17,0.8500000000000001,SKIP,SKIP,,0,clear,clear,37.0,37.362964194360735,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,18,0.9,SKIP,SKIP,,0,clear,clear,37.0,37.967811675762384,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,19,0.9500000000000001,SKIP,SKIP,,0,clear,clear,37.0,40.942946853529875,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,20,1.0,SKIP,SKIP,,0,clear,clear,37.0,37.17081582385859,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,21,1.05,SKIP,SKIP,,0,clear,clear,37.0,38.38313229515114,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,22,1.1,SKIP,SKIP,,0,clear,clear,37.0,36.334170145077486,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,23,1.1500000000000001,SKIP,SKIP,,0,clear,clear,37.0,34.46452101373716,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,24,1.2000000000000002,SKIP,SKIP,,0,clear,clear,37.0,37.8314970478275,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,25,1.25,SKIP,SKIP,,0,clear,clear,37.0,36.891590150058015,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,26,1.3,SKIP,SKIP,,0,clear,clear,37.0,36.546688049794064,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,27,1.35,SKIP,SKIP,,0,clear,clear,37.0,39.120474245693735,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,28,1.4000000000000001,SKIP,SKIP,,0,clear,clear,37.0,33.71187517781142,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,29,1.4500000000000002,SKIP,SKIP,,0,clear,clear,37.0,39.6160706335183,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,30,1.5,SKIP,SKIP,,0,clear,clear,37.0,36.44886695626222,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,31,1.55,SKIP,SKIP,,0,clear,clear,37.0,38.14802859152852,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,32,1.6,SKIP,SKIP,,0,clear,clear,37.0,38.96580925840682,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,33,1.6500000000000001,SKIP,SKIP,,0,clear,clear,37.0,37.67942054751245,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,34,1.7000000000000002,SKIP,SKIP,,0,clear,clear,37.0,34.67351242743272,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,35,1.75,SKIP,SKIP,,0,clear,clear,37.0,35.574043435754234,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,36,1.8,SKIP,SKIP,,0,clear,clear,37.0,36.57780440226512,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,37,1.85,SKIP,SKIP,,0,clear,clear,37.0,37.6966596833176,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,38,1.9000000000000001,SKIP,SKIP,,0,clear,clear,37.0,36.523398827739456,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,39,1.9500000000000002,SKIP,SKIP,,0,clear,clear,37.0,37.06822375035788,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,40,2.0,SKIP,SKIP,,0,clear,clear,37.0,36.75009938734323,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,41,2.0500000000000003,SKIP,SKIP,,0,clear,clear,37.0,38.693318442352165,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,42,2.1,SKIP,SKIP,,0,clear,clear,37.0,36.57880070111428,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,43,2.15,SKIP,SKIP,,0,clear,clear,37.0,37.78688988506635,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,44,2.2,SKIP,SKIP,,0,clear,clear,37.0,36.36142636555515,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,45,2.25,SKIP,SKIP,,0,clear,clear,37.0,36.40619683378465,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,46,2.3000000000000003,SKIP,SKIP,,0,clear,clear,37.0,33.134374061939155,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,47,2.35,SKIP,SKIP,,0,clear,clear,37.0,37.51572796293377,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,48,2.4000000000000004,SKIP,SKIP,,0,clear,clear,37.0,36.671566830201094,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,49,2.45,SKIP,SKIP,,0,clear,clear,37.0,36.27108887670511,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,50,2.5,SKIP,SKIP,,0,clear,clear,37.0,35.81387685518841,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,51,2.5500000000000003,SKIP,SKIP,,0,clear,clear,37.0,37.12577754977373,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,52,2.6,SKIP,SKIP,,0,clear,clear,37.0,38.83334146427792,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,53,2.6500000000000004,SKIP,SKIP,,0,clear,clear,37.0,38.34650603902427,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,54,2.7,SKIP,SKIP,,0,clear,clear,37.0,38.38245076806993,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,55,2.75,SKIP,SKIP,,0,clear,clear,37.0,35.90859456307712,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,56,2.8000000000000003,SKIP,SKIP,,0,clear,clear,37.0,37.848262811581016,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,57,2.85,SKIP,SKIP,,0,clear,clear,37.0,37.246400263650465,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,58,2.9000000000000004,SKIP,SKIP,,0,clear,clear,37.0,38.0521421967211,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,59,2.95,SKIP,SKIP,,0,clear,clear,37.0,38.0048843794675,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,60,3.0,SKIP,SKIP,,0,clear,clear,37.0,36.732057007238566,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,61,3.0500000000000003,SKIP,SKIP,,0,clear,clear,37.0,36.98061385443152,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,62,3.1,SKIP,SKIP,,0,clear,clear,37.0,38.29444388572236,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,63,3.1500000000000004,SKIP,SKIP,,0,clear,clear,37.0,36.17271199300399,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,64,3.2,SKIP,SKIP,,0,clear,clear,37.0,35.565225881671545,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,65,3.25,SKIP,SKIP,,0,clear,clear,37.0,37.11092946152544,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,66,3.3000000000000003,SKIP,SKIP,,0,clear,clear,37.0,33.655751254673184,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,67,3.35,SKIP,SKIP,,0,clear,clear,37.0,35.428467201444136,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,68,3.4000000000000004,SKIP,SKIP,,0,clear,clear,37.0,37.132492271473794,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,69,3.45,SKIP,SKIP,,0,clear,clear,37.0,36.61765808676455,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,70,3.5,SKIP,SKIP,,0,clear,clear,37.0,35.51159408978758,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,71,3.5500000000000003,SKIP,SKIP,,0,clear,clear,37.0,36.31514041228053,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,72,3.6,SKIP,SKIP,,0,clear,clear,37.0,37.87532864280968,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,73,3.6500000000000004,SKIP,SKIP,,0,clear,clear,37.0,38.31203388267653,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,74,3.7,SKIP,SKIP,,0,clear,clear,37.0,35.842002345512526,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,75,3.75,SKIP,SKIP,,0,clear,clear,37.0,34.98271508677984,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,76,3.8000000000000003,SKIP,SKIP,,0,clear,clear,37.0,37.067165527099725,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,77,3.85,SKIP,SKIP,,0,clear,clear,37.0,40.808303187810054,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,78,3.9000000000000004,SKIP,SKIP,,0,clear,clear,37.0,34.013034885213514,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,79,3.95,SKIP,SKIP,,0,clear,clear,37.0,36.173344200853265,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,80,4.0,SKIP,SKIP,,0,clear,clear,37.0,36.50686696724833,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,81,4.05,SKIP,SKIP,,0,clear,clear,37.0,38.8600355350492,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,82,4.1000000000000005,SKIP,SKIP,,0,clear,clear,37.0,37.53472295149103,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,83,4.15,SKIP,SKIP,,0,clear,clear,37.0,38.521999511556835,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
empty_clear,84,4.2,SKIP,SKIP,,0,clear,clear,37.0,34.472122228660275,0.0,False,,,False,0,0.0,0.0,0.0,0.0,True,none,none,0,0,shielded,True,False,False,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,False,False,False,SKIP,0.0,True,0.0,False,0,empty_clear
