episode_id,step_index,timestamp_s,action_id,mode,profile_id,target_fps,channel_rung_true,channel_rung_observed,true_capacity_mbps,estimated_capacity_mbps,offered_mbps,captured,actual_delivery,actual_latency_ms,c1_estimate_miss,pending_count,scheduler_credit,true_expected_g_m,true_risk_p95_m,true_expected_reward,true_safe,payload_provenance,rate_provenance,truth_object_count,observed_object_count,controller,controller_training,controller_feedback_source,controller_feedback_reward,selection_changed_from_greedy,shield_feasible,shield_over_budget,shield_ood,degraded_tier_used,shield_bound_m,shield_expected_g_m,shield_risk_sigma_m,shield_expected_task_utility,shield_prb_cost,shield_expected_reward,matched_true_expected_reward,selected_true_safe,matched_true_risk_p95_m,selected_matched_true_safe,matched_true_unobserved_sentinel,selected_raw_safe,selected_admitted_split,raw_safe_action_count,candidate_action_count,raw_safe_action_ids,candidate_action_ids,false_admit_selected,false_admit_selected_matched,true_feasible_frame,matched_true_feasible_frame,false_reject_frame,false_reject_frame_matched,clairvoyant_best_action_id,clairvoyant_best_mode,shield_skip_clairvoyant_split,clairvoyant_best_reward,selected_in_true_candidate_set,oracle_reward_gap_safe_only,oracle_action_set_mismatch,unobserved_gt_object_count,bandit_score,bandit_mean,bandit_bonus,bandit_action_updates,scenario,scenario_family,replay_split
pcvv2_dense_tr01,0,0.0,SPLIT::ae32__uint4__roi0.5::20fps,SPLIT,ae32__uint4__roi0.5,20,mild,mild,35.81470563279981,28.105642223804544,8.093696,True,True,98.0255603240979,False,1,0.0,1.1652942709228657,1.1698270391235668,0.1213701777522526,True,payload_projection,fps_projection,2,1,linucb,True,matched_true_expected_reward,0.12138045804493428,False,False,True,False,True,6.457134435374159,4.7023587444816,0.0,0.8764905988412189,0.3003708348631822,-0.04143920463400336,0.12138045804493428,True,1.1690651241165095,True,False,False,False,0,2,,SPLIT::ae32__uint4__roi0.5::20fps|SPLIT::ae64__uint4__roi0.5::20fps,False,False,True,True,True,True,SPLIT::ae32__uint4__roi0.0::2fps,SPLIT,False,0.9070587266998487,False,,True,1,1.8354702069100337,0.0,1.8354702069091173,0,policy_corpus_vehicle_v2__train__dense__01,dense_urban,train
pcvv2_dense_tr01,1,0.05,SPLIT::ae64__uint4__roi0.5::20fps,SPLIT,ae64__uint4__roi0.5,20,mild,mild,35.81470563279981,35.19169753958981,10.043392,True,True,98.57623249679631,False,2,0.0,1.165867488940128,1.1709065271625803,0.10130186063023264,True,payload_projection,fps_projection,2,1,linucb,True,matched_true_expected_reward,0.10131290127841665,True,False,True,False,True,5.426026830900494,3.9570397733903744,8.881784197001252e-16,0.9108750325210303,0.29767652307320686,0.01427251511306403,0.10131290127841665,True,1.1700872604265078,True,False,False,False,0,2,,SPLIT::ae32__uint4__roi0.5::20fps|SPLIT::ae64__uint4__roi0.5::20fps,False,False,True,True,True,True,SPLIT::ae32__uint4__roi0.0::2fps,SPLIT,False,0.9067318038427047,False,,True,1,1.873303600510875,0.0,1.8733036005106831,0,policy_corpus_vehicle_v2__train__dense__01,dense_urban,train
pcvv2_dense_tr01,2,0.1,SKIP,SKIP,,0,mild,mild,35.81470563279981,35.50238080383176,0.0,False,,,False,1,0.0,1000000.0,1000000.0,-24999.66175470058,False,none,none,2,1,linucb,True,matched_true_expected_reward,0.7472630402950723,False,False,True,False,False,4.013339027376753,3.895393120854839,0.0,0.8764905988412189,0.0,0.679105770819848,0.7472630402950723,False,1.169102341845866,True,False,False,False,0,1,,SKIP,False,False,True,True,True,True,SPLIT::ae32__uint4__roi0.0::2fps,SPLIT,True,0.9043903870995392,False,,True,1,1.5716370344949415,0.0,1.5716370344940387,0,policy_corpus_vehicle_v2__train__dense__01,dense_urban,train
pcvv2_dense_tr01,3,0.15000000000000002,SKIP,SKIP,,0,mild,mild,35.81470563279981,35.63557773852283,0.0,False,,,False,0,0.0,1000000.0,1000000.0,-24999.54456248374,False,none,none,2,1,linucb,True,matched_true_expected_reward,0.8815436188783079,False,False,True,False,False,2.5952751706297437,2.485521753194925,0.0,0.9108750325210303,0.0,0.8487369886911572,0.8815436188783079,False,1.173256545708897,True,False,False,False,0,1,,SKIP,False,False,True,True,True,True,SPLIT::ae32__uint4__roi0.0::2fps,SPLIT,True,0.8025672736817318,False,,True,1,1.4366838053923603,0.3816663007274175,1.05501750466404,1,policy_corpus_vehicle_v2__train__dense__01,dense_urban,train
pcvv2_dense_tr01,4,0.2,SKIP,SKIP,,0,mild,mild,35.81470563279981,36.721958661491676,0.0,False,,,False,0,0.0,1000000.0,1000000.0,-24999.54456248374,False,none,none,2,1,linucb,True,matched_true_expected_reward,0.8810720880630105,False,True,False,False,False,1.5769291079863559,1.470482750469041,0.0,0.9108750325210303,0.0,0.8741129637593043,0.8810720880630105,False,1.1921177783207906,True,False,True,False,1,1,SKIP,SKIP,True,False,True,True,True,False,SPLIT::ae32__uint4__roi0.0::2fps,SPLIT,True,0.7994156755121173,False,,True,1,1.3067023114575427,0.6237912062981199,0.6829111051585199,2,policy_corpus_vehicle_v2__train__dense__01,dense_urban,train
pcvv2_dense_tr01,5,0.25,SPLIT::ae64__uint4__roi0.3::20fps,SPLIT,ae64__uint4__roi0.3,20,mild,mild,35.81470563279981,35.471500148491245,12.320768,True,True,124.33929629786638,False,1,0.0,1.2690291666628626,1.298941406305304,0.15379807732985853,True,payload_projection,fps_projection,2,2,linucb,True,matched_true_expected_reward,0.15379807732985853,True,False,True,False,True,2.1457339757352045,1.7570907985430222,0.0,0.9295380258598973,0.3622952256766876,0.12331553021963416,0.15379807732985853,True,1.298941406305304,True,False,False,False,0,6,,SPLIT::ae128__uint4__roi0.5::20fps|SPLIT::ae32__uint4__roi0.0::20fps|SPLIT::ae32__uint4__roi0.3::20fps|SPLIT::ae32__uint4__roi0.5::20fps|SPLIT::ae64__uint4__roi0.3::20fps|SPLIT::ae64__uint4__roi0.5::20fps,False,False,True,True,True,True,SPLIT::ae32__uint4__roi0.0::2fps,SPLIT,False,0.7955835048142325,False,,True,0,1.3695568706107932,0.0,1.3695568706099222,0,policy_corpus_vehicle_v2__train__dense__01,dense_urban,train
pcvv2_dense_tr01,6,0.30000000000000004,SPLIT::ae32__uint4__roi0.0::20fps,SPLIT,ae32__uint4__roi0.0,20,mid,mild,17.292218971275084,38.47501600275758,14.7456,True,True,117.56016848595492,False,2,0.0,1.354545527767433,1.3919634056729986,0.09233454854076692,True,measured_90k_anchor,fps_projection,2,2,linucb,True,matched_true_expected_reward,0.09233454854076692,False,False,True,False,False,2.1833489025293984,1.7749125471834408,4.440892098500626e-16,0.9789285404561615,0.39974958959373463,0.5348061371828409,0.09233454854076692,True,1.3919634056729986,True,False,False,False,0,5,,SPLIT::ae32__uint4__roi0.0::20fps|SPLIT::ae32__uint4__roi0.3::20fps|SPLIT::ae32__uint4__roi0.5::20fps|SPLIT::ae64__uint4__roi0.3::20fps|SPLIT::ae64__uint4__roi0.5::20fps,False,False,True,True,True,True,SPLIT::ae32__uint4__roi0.0::2fps,SPLIT,False,0.8463644925415892,True,0.7540299440008222,False,0,1.4094806224986267,0.0,1.4094806224982626,0,policy_corpus_vehicle_v2__train__dense__01,dense_urban,train
pcvv2_dense_tr01,7,0.35000000000000003,SPLIT::ae32__uint4__roi0.3::20fps,SPLIT,ae32__uint4__roi0.3,20,mid,mild,17.292218971275084,38.84151854149046,10.502144,True,True,149.49269823125366,False,3,0.0,1.442969899258993,1.4899640636525329,-0.02844441597417554,True,payload_projection,fps_projection,2,2,linucb,True,matched_true_expected_reward,-0.02844441597417554,True,False,True,False,True,2.154276801008943,1.7374821072243767,4.440892098500626e-16,0.91496333899096,0.28202405656957447,0.2895022297407761,-0.02844441597417554,True,1.4899640636525329,True,False,False,False,0,5,,SPLIT::ae32__uint4__roi0.0::20fps|SPLIT::ae32__uint4__roi0.3::20fps|SPLIT::ae32__uint4__roi0.5::20fps|SPLIT::ae64__uint4__roi0.3::20fps|SPLIT::ae64__uint4__roi0.5::20fps,False,False,True,True,True,True,SPLIT::ae32__uint4__roi0.0::5fps,SPLIT,False,0.7246327462091454,False,,True,0,1.4193535861465687,0.0,1.4193535861462858,0,policy_corpus_vehicle_v2__train__dense__01,dense_urban,train
pcvv2_dense_tr01,8,0.4,SKIP,SKIP,,0,strong,mid,11.556677391753905,16.560193351611566,0.0,False,,,False,2,0.0,1.1836248233680087,1.1836248233680087,0.7999474052756971,True,none,none,2,2,linucb,True,matched_true_expected_reward,0.7999474052756971,False,False,True,False,False,2.404217362147834,2.2591988872854603,0.0,0.9295380258598973,0.0,0.7730580536777608,0.7999474052756971,True,1.1836248233680087,True,False,False,False,0,1,,SKIP,False,False,True,True,True,True,SKIP,SKIP,False,0.7999474052756971,True,0.0,False,0,1.138923858248,0.4854472831240738,0.6534765751230233,3,policy_corpus_vehicle_v2__train__dense__01,dense_urban,train
pcvv2_dense_tr01,9,0.45,SKIP,SKIP,,0,strong,mid,11.556677391753905,16.79106659861135,0.0,False,,,False,1,0.0,1.2077025124834522,1.2077025124834522,0.9487359776440754,True,none,none,2,2,linucb,True,matched_true_expected_reward,0.9487359776440754,False,False,True,False,False,2.4088090676625007,2.264084718448464,0.0,0.9789285404561616,0.0,0.92232642249495,0.9487359776440754,True,1.2077025124834522,True,False,False,False,0,1,,SKIP,False,False,True,True,True,True,SKIP,SKIP,False,0.9487359776440754,True,0.0,False,0,1.2141623800038714,0.687382279332192,0.5267801006707766,4,policy_corpus_vehicle_v2__train__dense__01,dense_urban,train
